image,top_3_songs,top_3_scores,bottom_3_songs,bottom_3_scores
324_這首是我的.jpg,"['021232.mp3', '055285.mp3', '027547.mp3']","[0.2439, 0.2439, 0.2439]","['057665.mp3', '059709.mp3', '076069.mp3']","[0.0393, 0.0393, 0.0413]"
14_為什麼不行.jpg,"['087322.mp3', '055293.mp3', '054236.mp3']","[0.1845, 0.1749, 0.1721]","['110447.mp3', '122358.mp3', '054468.mp3']","[0.0391, 0.0392, 0.0541]"
425_我們走吧.jpg,"['013927.mp3', '055288.mp3', '021707.mp3']","[0.1582, 0.1578, 0.1573]","['122358.mp3', '110447.mp3', '027804.mp3']","[0.0407, 0.0408, 0.0527]"
"743_對,我正要出門.jpg","['084154.mp3', '036388.mp3', '048015.mp3']","[0.181, 0.1712, 0.1667]","['122358.mp3', '110447.mp3', '092292.mp3']","[0.0398, 0.0425, 0.0494]"
911_這樣不錯喔.jpg,"['084154.mp3', '036388.mp3', '048015.mp3']","[0.1934, 0.1896, 0.1744]","['057665.mp3', '059709.mp3', '076069.mp3']","[0.0271, 0.0271, 0.0291]"
744_對健康不好喔.jpg,"['124426.mp3', '149101.mp3', '071711.mp3']","[0.2117, 0.1618, 0.1527]","['118505.mp3', '057665.mp3', '059709.mp3']","[0.0215, 0.0318, 0.0318]"
282_那個.jpg,"['087324.mp3', '055285.mp3', '027547.mp3']","[0.1818, 0.1817, 0.1817]","['096403.mp3', '122358.mp3', '068600.mp3']","[0.0449, 0.0491, 0.0604]"
981_開心得不得了呢.jpg,"['149687.mp3', '149953.mp3', '032687.mp3']","[0.1491, 0.1491, 0.1491]","['049029.mp3', '096403.mp3', '096718.mp3']","[0.0372, 0.0398, 0.0447]"
341_讓我深深受到感動.jpg,"['013927.mp3', '142579.mp3', '127266.mp3']","[0.1859, 0.1833, 0.1829]","['122358.mp3', '096403.mp3', '001259.mp3']","[0.0466, 0.048, 0.0616]"
1023_好痛喔!.jpg,"['087322.mp3', '011951.mp3', '027552.mp3']","[0.1923, 0.1902, 0.19]","['122358.mp3', '096403.mp3', '062529.mp3']","[0.0502, 0.0623, 0.0626]"
108_妳想說什麼.jpg,"['129391.mp3', '055285.mp3', '027547.mp3']","[0.1539, 0.1527, 0.1527]","['122358.mp3', '110447.mp3', '107590.mp3']","[0.0359, 0.0427, 0.0442]"
22_好可愛喔.jpg,"['070426.mp3', '129391.mp3', '074386.mp3']","[0.2085, 0.1818, 0.1809]","['096403.mp3', '096718.mp3', '048453.mp3']","[0.0175, 0.0334, 0.0413]"
69_這樣啊.jpg,"['074386.mp3', '064364.mp3', '142579.mp3']","[0.2004, 0.1937, 0.1903]","['096403.mp3', '096718.mp3', '068600.mp3']","[0.0167, 0.0411, 0.0545]"
285_動機太不單純了.jpg,"['140872.mp3', '087322.mp3', '055288.mp3']","[0.2098, 0.2038, 0.2032]","['110447.mp3', '062529.mp3', '056691.mp3']","[0.0572, 0.0587, 0.059]"
540_可以讓我進去嗎.jpg,"['084154.mp3', '036388.mp3', '007713.mp3']","[0.1377, 0.1353, 0.1334]","['110447.mp3', '108970.mp3', '054468.mp3']","[0.0186, 0.0252, 0.0328]"
193_差勁2.jpg,"['084154.mp3', '036388.mp3', '132456.mp3']","[0.1874, 0.1777, 0.1756]","['122358.mp3', '110447.mp3', '096403.mp3']","[0.0432, 0.0452, 0.0524]"
396_Ave_Mujica不會那樣自貶身價.jpg,"['011675.mp3', '004076.mp3', '011671.mp3']","[0.1849, 0.1792, 0.1792]","['013537.mp3', '099395.mp3', '076069.mp3']","[0.0554, 0.0554, 0.0554]"
1234_我也是認真的.jpg,"['084154.mp3', '036388.mp3', '048015.mp3']","[0.1851, 0.1789, 0.168]","['110447.mp3', '105887.mp3', '038827.mp3']","[0.053, 0.0543, 0.0585]"
1080_別這樣.jpg,"['084154.mp3', '036388.mp3', '048015.mp3']","[0.1668, 0.1666, 0.1559]","['122358.mp3', '027804.mp3', '096403.mp3']","[0.0273, 0.0497, 0.0526]"
468_傳出去了.jpg,"['064364.mp3', '084154.mp3', '036388.mp3']","[0.1548, 0.1546, 0.1493]","['110447.mp3', '122358.mp3', '118505.mp3']","[0.0377, 0.0395, 0.0423]"
602_你到底想裝到什麼時候_hey!).jpg,"['070426.mp3', '055285.mp3', '027547.mp3']","[0.2123, 0.2108, 0.2108]","['118505.mp3', '099395.mp3', '076069.mp3']","[0.0421, 0.0453, 0.0453]"
201_但可能只是我們會錯意啊.jpg,"['087322.mp3', '054236.mp3', '013927.mp3']","[0.1958, 0.1863, 0.1862]","['122358.mp3', '110447.mp3', '062529.mp3']","[0.0476, 0.0487, 0.0578]"
477_如果不存在那該有多好.jpg,"['064366.mp3', '087324.mp3', '027547.mp3']","[0.1992, 0.1986, 0.1981]","['057665.mp3', '059709.mp3', '076069.mp3']","[0.0571, 0.0571, 0.0656]"
269_不要走.jpg,"['080754.mp3', '099375.mp3', '059653.mp3']","[0.2376, 0.2376, 0.2376]","['004079.mp3', '033071.mp3', '110447.mp3']","[0.0474, 0.0595, 0.0613]"
522_明明不該這樣的.jpg,"['087322.mp3', '027552.mp3', '054236.mp3']","[0.2003, 0.1903, 0.1879]","['062529.mp3', '110447.mp3', '122358.mp3']","[0.0391, 0.0436, 0.0448]"
152_太棒了，爽世同學LOVE.jpg,"['070426.mp3', '064364.mp3', '027547.mp3']","[0.2179, 0.1942, 0.1916]","['096403.mp3', '096718.mp3', '038887.mp3']","[0.0289, 0.0413, 0.0565]"
178_不要吼我啦.jpg,"['087324.mp3', '070426.mp3', '027547.mp3']","[0.1986, 0.1982, 0.1964]","['062529.mp3', '107951.mp3', '073770.mp3']","[0.0594, 0.0619, 0.0628]"
1063_這算什麼.jpg,"['087322.mp3', '055293.mp3', '058221.mp3']","[0.1669, 0.1575, 0.1569]","['122358.mp3', '110447.mp3', '062529.mp3']","[0.0325, 0.0452, 0.0462]"
676_根本就沒有理由反對吧.jpg,"['087324.mp3', '013927.mp3', '027547.mp3']","[0.2067, 0.2051, 0.2047]","['096403.mp3', '049029.mp3', '122358.mp3']","[0.0592, 0.0622, 0.0665]"
118_對不起，忍不住就.jpg,"['087322.mp3', '036388.mp3', '055293.mp3']","[0.1728, 0.1659, 0.1651]","['122358.mp3', '096403.mp3', '110447.mp3']","[0.0269, 0.0377, 0.0394]"
281_什麼跟什麼啊.jpg,"['084154.mp3', '048015.mp3', '142949.mp3']","[0.2081, 0.2007, 0.199]","['057665.mp3', '059709.mp3', '076069.mp3']","[0.0585, 0.0585, 0.0632]"
1141_再多加把勁吧.jpg,"['014693.mp3', '140872.mp3', '093712.mp3']","[0.16, 0.1594, 0.1581]","['125003.mp3', '115267.mp3', '096403.mp3']","[0.0565, 0.0606, 0.0618]"
878_我看我也一起去好了.jpg,"['054236.mp3', '055293.mp3', '087324.mp3']","[0.1811, 0.1757, 0.1737]","['122358.mp3', '027804.mp3', '096403.mp3']","[0.0228, 0.0479, 0.048]"
241_誓言.jpg,"['087322.mp3', '087324.mp3', '027547.mp3']","[0.1857, 0.1782, 0.177]","['122358.mp3', '110447.mp3', '027804.mp3']","[0.0401, 0.0462, 0.0552]"
247_這邊這邊.jpg,"['084154.mp3', '036388.mp3', '048015.mp3']","[0.1926, 0.1793, 0.1677]","['110447.mp3', '122358.mp3', '108970.mp3']","[0.0506, 0.0514, 0.0559]"
884_是啊.jpg,"['084154.mp3', '036388.mp3', '048015.mp3']","[0.1693, 0.1647, 0.1574]","['049029.mp3', '122358.mp3', '096403.mp3']","[0.021, 0.0229, 0.0232]"
175_是啊.jpg,"['064364.mp3', '087322.mp3', '055288.mp3']","[0.1644, 0.1593, 0.1572]","['096403.mp3', '110447.mp3', '062529.mp3']","[0.0428, 0.049, 0.0496]"
1213_也回點什麼嘛.jpg,"['086799.mp3', '054443.mp3', '107799.mp3']","[0.1555, 0.1519, 0.1515]","['096403.mp3', '097043.mp3', '145745.mp3']","[0.0324, 0.0442, 0.0462]"
1127_還不能結束啊.jpg,"['113932.mp3', '140872.mp3', '060874.mp3']","[0.1754, 0.1706, 0.168]","['133781.mp3', '080753.mp3', '109905.mp3']","[0.0583, 0.0627, 0.0649]"
1190_誰叫妳買了那麼多東西.jpg,"['087322.mp3', '107046.mp3', '055293.mp3']","[0.1777, 0.177, 0.1719]","['110447.mp3', '080753.mp3', '060864.mp3']","[0.0459, 0.0508, 0.0542]"
1219_噁心.jpg,"['054236.mp3', '087322.mp3', '055288.mp3']","[0.1965, 0.1957, 0.1935]","['118505.mp3', '062529.mp3', '017605.mp3']","[0.0691, 0.0744, 0.0749]"
771_早安.jpg,"['043018.mp3', '100549.mp3', '075221.mp3']","[0.1475, 0.1462, 0.1457]","['018031.mp3', '018033.mp3', '018034.mp3']","[0.0441, 0.0455, 0.0547]"
1068_非常謝謝各位.jpg,"['084154.mp3', '036388.mp3', '048015.mp3']","[0.1655, 0.161, 0.1569]","['110447.mp3', '122358.mp3', '059709.mp3']","[0.0313, 0.0362, 0.0412]"
1225_妳還好嗎.jpg,"['121739.mp3', '084154.mp3', '123867.mp3']","[0.1668, 0.1662, 0.1609]","['038827.mp3', '107952.mp3', '029351.mp3']","[0.0436, 0.0454, 0.0473]"
805_邀約本身是很值得高興沒錯.jpg,"['087322.mp3', '054236.mp3', '027552.mp3']","[0.212, 0.2078, 0.2073]","['110447.mp3', '108868.mp3', '115267.mp3']","[0.0697, 0.0712, 0.0722]"
116_坦白說我都聽得一頭霧水.jpg,"['087322.mp3', '013927.mp3', '021707.mp3']","[0.2133, 0.2058, 0.1995]","['080753.mp3', '115267.mp3', '080755.mp3']","[0.0498, 0.0537, 0.0556]"
697_不想讓人聽見的事.jpg,"['084154.mp3', '149953.mp3', '032687.mp3']","[0.1923, 0.1911, 0.1911]","['118505.mp3', '105887.mp3', '003896.mp3']","[0.0714, 0.072, 0.0792]"
986_為什麼要說那種話.jpg,"['055288.mp3', '140872.mp3', '009560.mp3']","[0.2053, 0.2013, 0.1969]","['118505.mp3', '044848.mp3', '059709.mp3']","[0.0602, 0.0631, 0.0641]"
224_再繼續四分五裂下去.jpg,"['087322.mp3', '013927.mp3', '054236.mp3']","[0.1923, 0.1893, 0.1883]","['122358.mp3', '110447.mp3', '027804.mp3']","[0.0418, 0.0451, 0.0583]"
758_我好擔心妳.jpg,"['055288.mp3', '107613.mp3', '055293.mp3']","[0.15, 0.1466, 0.1433]","['118505.mp3', '057665.mp3', '059709.mp3']","[0.0281, 0.0292, 0.0292]"
1095_妳身上真的流著人類的血嗎.jpg,"['084154.mp3', '036388.mp3', '007713.mp3']","[0.1836, 0.1788, 0.1744]","['110447.mp3', '122358.mp3', '054468.mp3']","[0.0453, 0.0503, 0.0604]"
144_怎麼這麼問.jpg,"['021232.mp3', '055285.mp3', '027547.mp3']","[0.1641, 0.1641, 0.1641]","['122358.mp3', '049029.mp3', '033050.mp3']","[0.0489, 0.0543, 0.0579]"
463_不就是要這樣嗎.jpg,"['087322.mp3', '054236.mp3', '055293.mp3']","[0.2185, 0.2131, 0.2061]","['096403.mp3', '122358.mp3', '003778.mp3']","[0.0577, 0.0617, 0.0657]"
673_是沒錯啦.jpg,"['087322.mp3', '055285.mp3', '027547.mp3']","[0.1545, 0.1535, 0.1535]","['096403.mp3', '122358.mp3', '041570.mp3']","[0.022, 0.0256, 0.0378]"
386_貓貓喝水.jpg,"['054236.mp3', '055288.mp3', '107613.mp3']","[0.1722, 0.1715, 0.1619]","['096403.mp3', '122358.mp3', '118505.mp3']","[0.0604, 0.0616, 0.0628]"
1144_和誰.jpg,"['013927.mp3', '064366.mp3', '142579.mp3']","[0.1679, 0.1643, 0.1643]","['122358.mp3', '118505.mp3', '010441.mp3']","[0.0452, 0.0569, 0.0592]"
421_就是這裡嗎.jpg,"['055288.mp3', '013927.mp3', '087322.mp3']","[0.1829, 0.1827, 0.1812]","['122358.mp3', '110447.mp3', '096403.mp3']","[0.0444, 0.0531, 0.0541]"
1136_不要再看了.jpg,"['070426.mp3', '055285.mp3', '027547.mp3']","[0.2077, 0.1954, 0.1954]","['105712.mp3', '057665.mp3', '059709.mp3']","[0.0464, 0.0508, 0.0508]"
170_睦（笑）.jpg,"['055288.mp3', '129391.mp3', '054236.mp3']","[0.1917, 0.1871, 0.1867]","['055832.mp3', '107951.mp3', '115267.mp3']","[0.0694, 0.0706, 0.0717]"
798_觀眾們都失望透了.jpg,"['084154.mp3', '036388.mp3', '130923.mp3']","[0.1729, 0.1722, 0.1566]","['110447.mp3', '038827.mp3', '142564.mp3']","[0.0452, 0.0507, 0.0543]"
1098_就算是這樣.jpg,"['070426.mp3', '054236.mp3', '009560.mp3']","[0.1775, 0.17, 0.1653]","['096403.mp3', '115267.mp3', '080753.mp3']","[0.0519, 0.0602, 0.061]"
128_有趣的女人.jpg,"['021232.mp3', '055285.mp3', '027547.mp3']","[0.167, 0.167, 0.167]","['039900.mp3', '140871.mp3', '068600.mp3']","[0.0522, 0.0528, 0.0528]"
797_觀眾們也都大吃一驚.jpg,"['087322.mp3', '058221.mp3', '039530.mp3']","[0.1868, 0.1861, 0.1821]","['122358.mp3', '027804.mp3', '044950.mp3']","[0.0443, 0.0568, 0.0579]"
678_為什麼做出那種膚淺的行為.jpg,"['087322.mp3', '087324.mp3', '055288.mp3']","[0.1897, 0.1831, 0.183]","['122358.mp3', '073770.mp3', '027804.mp3']","[0.0519, 0.067, 0.0677]"
976_豐~川~集~團.jpg,"['036388.mp3', '084154.mp3', '048015.mp3']","[0.1597, 0.1543, 0.1445]","['109446.mp3', '110447.mp3', '122358.mp3']","[0.0389, 0.0394, 0.0436]"
631_Nyamu怎麼完全沒引發話題啊.jpg,"['087322.mp3', '113271.mp3', '058221.mp3']","[0.1617, 0.1594, 0.1578]","['122358.mp3', '096403.mp3', '105887.mp3']","[0.037, 0.0487, 0.0488]"
903_聽說明天就會放晴了.jpg,"['093712.mp3', '104067.mp3', '043018.mp3']","[0.1593, 0.1422, 0.1396]","['096403.mp3', '118505.mp3', '096718.mp3']","[0.0613, 0.0625, 0.0632]"
487_我不該說這麼自私的話.jpg,"['087322.mp3', '054236.mp3', '055288.mp3']","[0.1897, 0.1859, 0.1804]","['027611.mp3', '108868.mp3', '006357.mp3']","[0.0589, 0.0653, 0.066]"
1176_我要陪在妳身邊.jpg,"['129391.mp3', '012527.mp3', '027547.mp3']","[0.1826, 0.1818, 0.181]","['096403.mp3', '068600.mp3', '076069.mp3']","[0.0387, 0.0484, 0.0522]"
356_祝妳幸福.jpg,"['055293.mp3', '087322.mp3', '058221.mp3']","[0.1599, 0.1547, 0.1541]","['016747.mp3', '062187.mp3', '060864.mp3']","[0.0458, 0.0472, 0.0474]"
337_我要封鎖他.jpg,"['058221.mp3', '039530.mp3', '036388.mp3']","[0.1911, 0.1892, 0.1876]","['110447.mp3', '122358.mp3', '060144.mp3']","[0.0514, 0.0574, 0.0666]"
951_我國中三年間都是班上的最後棒跑者.jpg,"['113271.mp3', '087324.mp3', '070426.mp3']","[0.1949, 0.194, 0.192]","['034257.mp3', '073770.mp3', '027455.mp3']","[0.0575, 0.0599, 0.0642]"
790_總是形影不離.jpg,"['009560.mp3', '055288.mp3', '058221.mp3']","[0.2432, 0.226, 0.2193]","['003778.mp3', '096403.mp3', '096718.mp3']","[0.0733, 0.0734, 0.082]"
1117_是我.jpg,"['084154.mp3', '036388.mp3', '048015.mp3']","[0.1636, 0.1584, 0.1522]","['122358.mp3', '096403.mp3', '027804.mp3']","[0.0174, 0.0329, 0.0336]"
364_真恐怖.jpg,"['071372.mp3', '101951.mp3', '009559.mp3']","[0.2209, 0.2189, 0.2166]","['057665.mp3', '059709.mp3', '076069.mp3']","[0.0455, 0.0455, 0.0483]"
121_還有這樣太不負責了吧.jpg,"['087322.mp3', '055288.mp3', '054236.mp3']","[0.1791, 0.1725, 0.1709]","['122358.mp3', '110447.mp3', '027804.mp3']","[0.033, 0.045, 0.0477]"
331_太棒了.jpg,"['014738.mp3', '009560.mp3', '071372.mp3']","[0.2015, 0.1977, 0.1947]","['057665.mp3', '059709.mp3', '076069.mp3']","[0.0668, 0.0668, 0.0721]"
1109_我才應該向妳道歉.jpg,"['084154.mp3', '036388.mp3', '007713.mp3']","[0.2009, 0.1938, 0.1824]","['110447.mp3', '122358.mp3', '044952.mp3']","[0.0593, 0.0645, 0.0724]"
988_不可以自己跑出來.jpg,"['140872.mp3', '074386.mp3', '070426.mp3']","[0.1454, 0.1316, 0.1296]","['038827.mp3', '038829.mp3', '038775.mp3']","[0.0137, 0.0258, 0.0348]"
935_好厲害喔.jpg,"['084154.mp3', '036388.mp3', '070426.mp3']","[0.1502, 0.1484, 0.1435]","['122358.mp3', '096403.mp3', '110447.mp3']","[0.0358, 0.0373, 0.0472]"
941_妳何不自己去確認呢.jpg,"['084154.mp3', '036388.mp3', '132456.mp3']","[0.16, 0.1577, 0.1515]","['122358.mp3', '027804.mp3', '041570.mp3']","[0.014, 0.0321, 0.0326]"
564_我怎麼能這麼說.jpg,"['084154.mp3', '007713.mp3', '055293.mp3']","[0.1853, 0.1804, 0.1797]","['110447.mp3', '122358.mp3', '004079.mp3']","[0.0649, 0.0689, 0.069]"
1246_死掉了...死掉了.jpg,"['140872.mp3', '108961.mp3', '060874.mp3']","[0.2247, 0.1871, 0.1862]","['060864.mp3', '080753.mp3', '115267.mp3']","[0.0605, 0.0623, 0.0636]"
1012_她也太過分了吧.jpg,"['140872.mp3', '060533.mp3', '001925.mp3']","[0.1797, 0.1765, 0.1741]","['080753.mp3', '060864.mp3', '004079.mp3']","[0.0653, 0.0661, 0.067]"
251_有辦法背負其他人的人生嗎.jpg,"['084154.mp3', '036388.mp3', '007713.mp3']","[0.1649, 0.1624, 0.1544]","['057665.mp3', '059709.mp3', '110447.mp3']","[0.0358, 0.0358, 0.0377]"
490_我們是命運共同體.jpg,"['087324.mp3', '129391.mp3', '027547.mp3']","[0.1774, 0.177, 0.1769]","['122358.mp3', '057665.mp3', '059709.mp3']","[0.0471, 0.059, 0.059]"
1006_在那裡.jpg,"['021232.mp3', '055285.mp3', '027547.mp3']","[0.1582, 0.1582, 0.1582]","['096403.mp3', '049029.mp3', '122358.mp3']","[0.0531, 0.0574, 0.0582]"
1002_可是.jpg,"['054236.mp3', '055288.mp3', '087322.mp3']","[0.1852, 0.1836, 0.1828]","['122358.mp3', '110447.mp3', '096403.mp3']","[0.0651, 0.0695, 0.0738]"
525_現在還不算太遲.jpg,"['140872.mp3', '096399.mp3', '071622.mp3']","[0.2133, 0.2057, 0.2008]","['038783.mp3', '038775.mp3', '091184.mp3']","[0.0492, 0.0492, 0.0503]"
6_這算什麼.jpg,"['009560.mp3', '055288.mp3', '012527.mp3']","[0.2453, 0.228, 0.2107]","['096403.mp3', '096718.mp3', '115699.mp3']","[0.0595, 0.0649, 0.069]"
1131_關不掉...關不掉.jpg,"['105683.mp3', '095911.mp3', '149690.mp3']","[0.191, 0.1899, 0.1899]","['118505.mp3', '122358.mp3', '059709.mp3']","[0.0784, 0.0806, 0.0812]"
372_盯....jpg,"['043018.mp3', '003776.mp3', '117670.mp3']","[0.1663, 0.166, 0.1652]","['096403.mp3', '049029.mp3', '033050.mp3']","[0.0423, 0.0637, 0.0679]"
348_我們是MyGO.jpg,"['021232.mp3', '055285.mp3', '027547.mp3']","[0.2539, 0.2539, 0.2539]","['096403.mp3', '057665.mp3', '059709.mp3']","[0.0465, 0.049, 0.049]"
1061_辛苦了.jpg,"['084154.mp3', '036388.mp3', '047894.mp3']","[0.1606, 0.1573, 0.1545]","['110447.mp3', '122358.mp3', '092292.mp3']","[0.0336, 0.0353, 0.0455]"
980_都已經過一個月了.jpg,"['084154.mp3', '036388.mp3', '132456.mp3']","[0.1803, 0.1722, 0.1713]","['122358.mp3', '038827.mp3', '038829.mp3']","[0.039, 0.045, 0.0463]"
279_妳們就請便吧.jpg,"['084154.mp3', '036388.mp3', '014738.mp3']","[0.1876, 0.185, 0.1833]","['110447.mp3', '107951.mp3', '122358.mp3']","[0.0658, 0.0737, 0.0748]"
527_謝謝大家.jpg,"['113271.mp3', '011951.mp3', '070426.mp3']","[0.2343, 0.2131, 0.2102]","['118505.mp3', '072290.mp3', '109905.mp3']","[0.061, 0.075, 0.0766]"
1055_等一下.jpg,"['140872.mp3', '075747.mp3', '141167.mp3']","[0.1959, 0.1906, 0.1882]","['110447.mp3', '060864.mp3', '047032.mp3']","[0.0694, 0.0743, 0.0754]"
965_每天都過得好開心.jpg,"['140872.mp3', '048368.mp3', '087322.mp3']","[0.2144, 0.21, 0.2078]","['122358.mp3', '080753.mp3', '110447.mp3']","[0.0572, 0.0621, 0.0654]"
147_妳不是不需要我了嗎.jpg,"['013927.mp3', '087322.mp3', '087324.mp3']","[0.2259, 0.2222, 0.2214]","['062529.mp3', '107951.mp3', '060144.mp3']","[0.0707, 0.0727, 0.0728]"
211_已經和我沒有關係了.jpg,"['012527.mp3', '013927.mp3', '064366.mp3']","[0.1897, 0.1895, 0.1892]","['096403.mp3', '001259.mp3', '039900.mp3']","[0.0421, 0.0547, 0.0566]"
605_喊MyGO喔.jpg,"['036388.mp3', '084154.mp3', '048015.mp3']","[0.1681, 0.1676, 0.1531]","['110447.mp3', '122358.mp3', '092292.mp3']","[0.0315, 0.0367, 0.0387]"
688_這又沒什麼好說的.jpg,"['087322.mp3', '054236.mp3', '087324.mp3']","[0.1958, 0.1861, 0.1858]","['096403.mp3', '122358.mp3', '110447.mp3']","[0.0467, 0.0557, 0.0593]"
358_要演奏什麼音樂.jpg,"['013927.mp3', '127266.mp3', '087322.mp3']","[0.1675, 0.166, 0.1623]","['122358.mp3', '110447.mp3', '096403.mp3']","[0.0287, 0.0306, 0.0362]"
658_就是說啊.jpg,"['078845.mp3', '078851.mp3', '134941.mp3']","[0.2039, 0.2031, 0.1974]","['134937.mp3', '038827.mp3', '134930.mp3']","[0.0725, 0.0749, 0.0756]"
18_我懂.jpg,"['070426.mp3', '036388.mp3', '084154.mp3']","[0.1584, 0.1516, 0.1503]","['096403.mp3', '110447.mp3', '122358.mp3']","[0.0119, 0.0223, 0.026]"
928_你們覺得如果是找我_我就會願意回答嗎.jpg,"['064364.mp3', '107046.mp3', '142550.mp3']","[0.1556, 0.1462, 0.1458]","['110447.mp3', '054468.mp3', '062529.mp3']","[0.0234, 0.0292, 0.0349]"
32_愛音驚訝.jpg,"['146724.mp3', '006439.mp3', '149369.mp3']","[0.1556, 0.1556, 0.1556]","['133781.mp3', '110447.mp3', '122358.mp3']","[0.0626, 0.0681, 0.0704]"
119_事情都搞砸了.jpg,"['013927.mp3', '055288.mp3', '087324.mp3']","[0.207, 0.2067, 0.2048]","['096403.mp3', '096718.mp3', '049029.mp3']","[0.0589, 0.0748, 0.0753]"
474_回去吧.jpg,"['121739.mp3', '123867.mp3', '071622.mp3']","[0.1724, 0.1688, 0.164]","['064365.mp3', '142567.mp3', '060144.mp3']","[0.0359, 0.039, 0.0401]"
127_已經死了.jpg,"['058221.mp3', '014738.mp3', '055288.mp3']","[0.1553, 0.1512, 0.1458]","['110447.mp3', '122358.mp3', '027804.mp3']","[0.0384, 0.0386, 0.042]"
575_我討厭.jpg,"['087322.mp3', '054236.mp3', '055293.mp3']","[0.1953, 0.188, 0.1861]","['096403.mp3', '043519.mp3', '110447.mp3']","[0.0466, 0.0603, 0.0615]"
853_媽媽.jpg,"['058221.mp3', '039530.mp3', '083715.mp3']","[0.168, 0.1678, 0.1677]","['122358.mp3', '110447.mp3', '096403.mp3']","[0.0476, 0.0596, 0.06]"
"671_是啊,我們都好緊張喔.jpg","['013927.mp3', '064366.mp3', '087324.mp3']","[0.2024, 0.2021, 0.2019]","['122358.mp3', '073770.mp3', '027804.mp3']","[0.0672, 0.0704, 0.0818]"
1075_什麼也搞不懂.jpg,"['055288.mp3', '064366.mp3', '087322.mp3']","[0.1982, 0.1981, 0.1976]","['122358.mp3', '043519.mp3', '027611.mp3']","[0.0712, 0.0759, 0.0789]"
382_難道妳是第一次來嗎.jpg,"['084154.mp3', '036388.mp3', '132456.mp3']","[0.1944, 0.1867, 0.1821]","['096403.mp3', '057665.mp3', '059709.mp3']","[0.0283, 0.0388, 0.0388]"
721_好不容易讓工作人員相信了.jpg,"['087322.mp3', '013927.mp3', '127266.mp3']","[0.1818, 0.1764, 0.1759]","['122358.mp3', '027804.mp3', '044950.mp3']","[0.0482, 0.0602, 0.0611]"
931_回來吧.jpg,"['087322.mp3', '129391.mp3', '087324.mp3']","[0.1854, 0.1852, 0.1849]","['122358.mp3', '096403.mp3', '110447.mp3']","[0.0457, 0.0609, 0.063]"
1215_今後也將繼續下去.jpg,"['140872.mp3', '078845.mp3', '134941.mp3']","[0.2077, 0.1764, 0.1752]","['080753.mp3', '060864.mp3', '062529.mp3']","[0.0465, 0.0511, 0.0511]"
"637_不需要跟我客氣,好嗎.jpg","['021232.mp3', '055285.mp3', '027547.mp3']","[0.1843, 0.1843, 0.1843]","['057665.mp3', '059709.mp3', '076069.mp3']","[0.0678, 0.0678, 0.0687]"
"420_對,而且是以商業出道.jpg","['055293.mp3', '039530.mp3', '087322.mp3']","[0.1812, 0.1742, 0.1735]","['096403.mp3', '122358.mp3', '110447.mp3']","[0.0442, 0.0489, 0.0568]"
775_是恨不得立刻起身奪門而出的感覺.jpg,"['113271.mp3', '084154.mp3', '142579.mp3']","[0.1393, 0.1305, 0.1299]","['049029.mp3', '038887.mp3', '118505.mp3']","[0.0253, 0.0293, 0.0295]"
1032_我到底...是為了什麼.jpg,"['027552.mp3', '058221.mp3', '055293.mp3']","[0.2333, 0.2308, 0.2287]","['107951.mp3', '004079.mp3', '044950.mp3']","[0.0705, 0.0715, 0.0741]"
1114_放開我.jpg,"['084154.mp3', '036388.mp3', '048015.mp3']","[0.1875, 0.1804, 0.1734]","['122358.mp3', '096403.mp3', '110447.mp3']","[0.0418, 0.0488, 0.0531]"
172_我害怕受到傷害.jpg,"['013927.mp3', '087322.mp3', '087324.mp3']","[0.1832, 0.182, 0.1806]","['122358.mp3', '115267.mp3', '060144.mp3']","[0.0608, 0.0701, 0.0702]"
612_感覺就像是在做壞事呢.jpg,"['021232.mp3', '055285.mp3', '027547.mp3']","[0.1873, 0.1873, 0.1873]","['122358.mp3', '092292.mp3', '027804.mp3']","[0.0505, 0.0578, 0.0582]"
530_之前讓妳看見了許多不堪的一面.jpg,"['010186.mp3', '140261.mp3', '025670.mp3']","[0.1744, 0.1714, 0.1703]","['096403.mp3', '049029.mp3', '068600.mp3']","[-0.0016, 0.0302, 0.0492]"
1154_妳為什麼就是不懂.jpg,"['142579.mp3', '055288.mp3', '087324.mp3']","[0.1894, 0.1872, 0.1816]","['122358.mp3', '003778.mp3', '027804.mp3']","[0.0767, 0.0786, 0.0818]"
319_麻煩妳了.jpg,"['087322.mp3', '055288.mp3', '027547.mp3']","[0.176, 0.1751, 0.1722]","['110447.mp3', '122358.mp3', '054468.mp3']","[0.0359, 0.0383, 0.0522]"
