image,top_3_songs,top_3_scores,bottom_3_songs,bottom_3_scores
妳對她做了什麼_0306.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'Amazing Plan - Distressed - Kevin MacLeod.mp3']","[16.6278, 14.6736, 12.6492]","['Wii Shop Channel Main Theme (HQ).mp3', 'Nintendo Wii - Mii Channel Theme.mp3', '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3']","[9.2052, 9.4583, 9.9876]"
邀約本身是很值得高興沒錯_0402.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'HUNTER X HUNTER OST 3 ＂KINGDOM OF PREDATORS＂ (TIKTOK MEME SOUNDTRACK).mp3', '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3']","[19.7462, 17.6086, 17.192]","['Spongebob Music - Background Music (HD).mp3', 'Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3']","[11.4198, 11.439, 12.5037]"
不就是要這樣嗎_0134.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'HUNTER X HUNTER OST 3 ＂KINGDOM OF PREDATORS＂ (TIKTOK MEME SOUNDTRACK).mp3', '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3']","[20.0682, 17.7584, 17.589]","['Wii Shop Channel Main Theme (HQ).mp3', 'Nintendo Wii - Mii Channel Theme.mp3', 'Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3']","[11.7441, 11.9821, 12.6708]"
這個不用了.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'Amazing Plan - Distressed - Kevin MacLeod.mp3']","[15.6957, 15.1837, 12.6355]","['Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', 'Wii Shop Channel Main Theme (HQ).mp3', '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3']","[8.9594, 9.2761, 9.323]"
愛音愛心.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3']","[21.1753, 17.2074, 16.5504]","['Sneaky Adventure - Background Music (HD).mp3', 'sans..mp3', 'C418  - Sweden - Minecraft Volume Alpha.mp3']","[10.4397, 11.2523, 11.425]"
也不是這樣.jpg,"['【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', ""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'Kirby dream land theme song.mp3']","[16.7213, 16.6799, 13.8609]","['🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3', 'Wii Shop Channel Main Theme (HQ).mp3', 'Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3']","[9.2736, 9.6662, 9.9666]"
沒有_0278.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'Kirby dream land theme song.mp3']","[18.8843, 14.882, 14.6852]","['Wii Shop Channel Main Theme (HQ).mp3', 'Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3']","[9.4724, 9.6009, 10.1411]"
口去_0300.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'Amazing Plan - Distressed - Kevin MacLeod.mp3']","[17.8578, 11.5361, 10.8215]","['Wii Shop Channel Main Theme (HQ).mp3', 'Sneaky Adventure - Background Music (HD).mp3', 'Nintendo Wii - Mii Channel Theme.mp3']","[7.3385, 7.6455, 8.3155]"
祥子嫌棄.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'Sneaky Adventure - Background Music (HD).mp3', 'Scheming Weasel Faster (Kevin Macleod) - Background Music (HD).mp3']","[16.5505, 13.2293, 13.1372]","['Spongebob Music - Background Music (HD).mp3', 'Nintendo Wii - Mii Channel Theme.mp3', 'Curb Your Enthusiasm Meme (Frolic) - Background Music (HD).mp3']","[7.1669, 7.6652, 8.2793]"
我有安排了.jpg,"['【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', ""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'Amazing Plan - Distressed - Kevin MacLeod.mp3']","[15.5984, 14.6507, 12.7234]","['sans..mp3', 'Sneaky Adventure - Background Music (HD).mp3', 'Wii Shop Channel Main Theme (HQ).mp3']","[7.7094, 8.0207, 8.1323]"
對不起，忍不住就.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'Amazing Plan - Distressed - Kevin MacLeod.mp3']","[17.0601, 15.4988, 13.1855]","['Wii Shop Channel Main Theme (HQ).mp3', '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3', 'Scheming Weasel Faster (Kevin Macleod) - Background Music (HD).mp3']","[9.2893, 10.6958, 10.7407]"
沒什麼_ffft_i_0331.jpg,"['【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', ""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'Amazing Plan - Distressed - Kevin MacLeod.mp3']","[18.6767, 18.4148, 14.8622]","['Wii Shop Channel Main Theme (HQ).mp3', 'Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', 'sans..mp3']","[10.9445, 12.2418, 12.253]"
好可以了.jpg,"['【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', ""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3']","[19.1087, 19.0921, 15.7495]","['Nintendo Wii - Mii Channel Theme.mp3', 'C418  - Sweden - Minecraft Volume Alpha.mp3', 'Curb Your Enthusiasm Meme (Frolic) - Background Music (HD).mp3']","[10.6907, 10.741, 11.3623]"
我先確認一下_0636.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'Scheming Weasel Faster (Kevin Macleod) - Background Music (HD).mp3']","[20.8077, 15.0316, 14.4596]","['Spongebob Music - Background Music (HD).mp3', 'Nintendo Wii - Mii Channel Theme.mp3', 'Curb Your Enthusiasm Meme (Frolic) - Background Music (HD).mp3']","[8.7409, 9.1519, 9.7618]"
掰掰.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'HUNTER X HUNTER OST 3 ＂KINGDOM OF PREDATORS＂ (TIKTOK MEME SOUNDTRACK).mp3', '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3']","[20.7592, 16.1249, 15.5347]","['Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', 'Wii Shop Channel Main Theme (HQ).mp3', 'Spongebob Music - Background Music (HD).mp3']","[10.1783, 10.7339, 11.2081]"
真不敢相信.jpg,"['【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', ""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3']","[16.6398, 15.227, 12.8273]","['sans..mp3', 'Nintendo Wii - Mii Channel Theme.mp3', 'Sneaky Adventure - Background Music (HD).mp3']","[8.91, 9.1717, 9.5708]"
我會一直陪著妳_0529.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'sans..mp3', 'HUNTER X HUNTER OST 3 ＂KINGDOM OF PREDATORS＂ (TIKTOK MEME SOUNDTRACK).mp3']","[19.9931, 17.2208, 17.174]","['Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', 'Spongebob Music - Background Music (HD).mp3', '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3']","[10.554, 11.003, 11.6919]"
沒在開玩笑我是認真的.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'Amazing Plan - Distressed - Kevin MacLeod.mp3']","[15.7469, 15.3471, 12.4824]","['Wii Shop Channel Main Theme (HQ).mp3', 'Sneaky Adventure - Background Music (HD).mp3', 'Nintendo Wii - Mii Channel Theme.mp3']","[9.468, 10.0075, 10.115]"
放心吧_0460.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'Amazing Plan - Distressed - Kevin MacLeod.mp3']","[17.13, 14.6296, 14.1267]","['🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3', 'Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', 'C418  - Sweden - Minecraft Volume Alpha.mp3']","[10.0967, 10.7659, 11.2628]"
不可以自己跑出來_0577.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'Scheming Weasel Faster (Kevin Macleod) - Background Music (HD).mp3', 'Sneaky Adventure - Background Music (HD).mp3']","[14.8604, 10.9071, 10.6255]","['Nintendo Wii - Mii Channel Theme.mp3', 'Curb Your Enthusiasm Meme (Frolic) - Background Music (HD).mp3', '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3']","[7.3821, 8.3036, 8.5776]"
現在還不算太遲_0538.jpg,"['sans..mp3', 'Sneaky Adventure - Background Music (HD).mp3', ""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3""]","[16.7513, 15.5766, 15.0379]","['Curb Your Enthusiasm Meme (Frolic) - Background Music (HD).mp3', 'Nintendo Wii - Mii Channel Theme.mp3', 'Spongebob Music - Background Music (HD).mp3']","[7.8841, 7.9333, 9.6638]"
妳們就請便吧.jpg,"['【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', ""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'HUNTER X HUNTER OST 3 ＂KINGDOM OF PREDATORS＂ (TIKTOK MEME SOUNDTRACK).mp3']","[18.1447, 17.7129, 16.134]","['Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3', 'Wii Shop Channel Main Theme (HQ).mp3']","[11.0867, 11.3642, 12.3443]"
那妳自己呢_0571.jpg,"['【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', ""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'Kirby dream land theme song.mp3']","[17.2893, 14.6676, 13.8354]","['sans..mp3', 'Sneaky Adventure - Background Music (HD).mp3', 'Wii Shop Channel Main Theme (HQ).mp3']","[8.1442, 8.6672, 8.804]"
那我真是選對地方了_`G6^_0367.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'HUNTER X HUNTER OST 3 ＂KINGDOM OF PREDATORS＂ (TIKTOK MEME SOUNDTRACK).mp3']","[21.2813, 17.811, 17.7387]","['C418  - Sweden - Minecraft Volume Alpha.mp3', '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3', 'Nothing Beats a Jet2holiday ｜ Sale ｜ Family ｜ TV advert.mp3']","[13.099, 13.6307, 13.8206]"
妳到底在說什麼啊_0372.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'HUNTER X HUNTER OST 3 ＂KINGDOM OF PREDATORS＂ (TIKTOK MEME SOUNDTRACK).mp3', 'sans..mp3']","[17.9368, 13.7542, 13.2572]","['Wii Shop Channel Main Theme (HQ).mp3', 'Nintendo Wii - Mii Channel Theme.mp3', '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3']","[9.4421, 9.4668, 9.7124]"
算我求求妳_妳快點消失吧_0549.jpg,"['Amazing Plan - Distressed - Kevin MacLeod.mp3', 'C418  - Sweden - Minecraft Volume Alpha.mp3', 'sans..mp3']","[15.129, 14.4098, 14.015]","['Spongebob Music - Background Music (HD).mp3', '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3']","[10.9212, 11.3261, 11.6931]"
妳現在是認真的嗎_0373.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'HUNTER X HUNTER OST 3 ＂KINGDOM OF PREDATORS＂ (TIKTOK MEME SOUNDTRACK).mp3']","[18.5079, 13.4391, 12.5316]","['🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3', 'Curb Your Enthusiasm Meme (Frolic) - Background Music (HD).mp3', 'Nintendo Wii - Mii Channel Theme.mp3']","[9.0626, 9.4448, 9.5867]"
就算稍稍喘口氣休息一下.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'Amazing Plan - Distressed - Kevin MacLeod.mp3', 'Sneaky Adventure - Background Music (HD).mp3']","[16.5046, 14.4111, 13.5408]","['【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'Spongebob Music - Background Music (HD).mp3', 'Wii Shop Channel Main Theme (HQ).mp3']","[9.9815, 10.4954, 11.0704]"
那麼讓我們一起享受吧_0026.jpg,"['【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', ""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'Scheming Weasel Faster (Kevin Macleod) - Background Music (HD).mp3']","[16.2707, 14.3376, 13.4486]","['🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3', 'Nintendo Wii - Mii Channel Theme.mp3', 'ILLUMINATI CONFIRMED (The X-Files Theme) - Sound Effect (HD).mp3']","[9.8391, 10.1816, 10.4396]"
初華就只會騙人_0578.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'Amazing Plan - Distressed - Kevin MacLeod.mp3']","[18.6274, 13.4835, 13.2942]","['🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3', 'Wii Shop Channel Main Theme (HQ).mp3', 'C418  - Sweden - Minecraft Volume Alpha.mp3']","[9.3945, 9.5957, 10.265]"
沒辦法_不可能會被允許的_0374.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'HUNTER X HUNTER OST 3 ＂KINGDOM OF PREDATORS＂ (TIKTOK MEME SOUNDTRACK).mp3', 'sans..mp3']","[20.4563, 16.3775, 16.1368]","['Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', 'Spongebob Music - Background Music (HD).mp3', '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3']","[10.251, 10.7422, 11.3183]"
求求妳.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'Sneaky Adventure - Background Music (HD).mp3']","[20.9042, 16.5951, 15.5411]","['Spongebob Music - Background Music (HD).mp3', 'Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3']","[10.4593, 10.8846, 11.7874]"
Mortis希望睦能繼續Ave_Mujica_0116.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'HUNTER X HUNTER OST 3 ＂KINGDOM OF PREDATORS＂ (TIKTOK MEME SOUNDTRACK).mp3', 'sans..mp3']","[19.8289, 16.5255, 16.5153]","['Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3', 'Spongebob Music - Background Music (HD).mp3']","[10.3148, 11.4018, 11.5177]"
事情都搞砸了.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'Kirby dream land theme song.mp3']","[19.2352, 16.349, 15.1266]","['🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3', 'Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', 'Wii Shop Channel Main Theme (HQ).mp3']","[10.3045, 10.9357, 11.4401]"
沒有啦_0188.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'HUNTER X HUNTER OST 3 ＂KINGDOM OF PREDATORS＂ (TIKTOK MEME SOUNDTRACK).mp3', '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3']","[20.5687, 17.8825, 17.463]","['Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3', 'Spongebob Music - Background Music (HD).mp3']","[10.239, 11.2151, 11.7939]"
妳根本不了解豐川家的可怕_0452.jpg,"['HUNTER X HUNTER OST 3 ＂KINGDOM OF PREDATORS＂ (TIKTOK MEME SOUNDTRACK).mp3', 'Weezer - Buddy Holly (2024 Remaster).mp3', 'Kirby dream land theme song.mp3']","[16.7383, 15.8216, 15.5219]","['Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', 'Spongebob Music - Background Music (HD).mp3', 'Wii Shop Channel Main Theme (HQ).mp3']","[10.2141, 10.7168, 11.1357]"
謝謝妳今天願意來見我.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'Scheming Weasel Faster (Kevin Macleod) - Background Music (HD).mp3']","[18.6757, 17.3722, 15.4308]","['Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3', 'Spongebob Music - Background Music (HD).mp3']","[9.9575, 10.2095, 10.3862]"
完成了_0496.jpg,"['【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', ""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'Amazing Plan - Distressed - Kevin MacLeod.mp3']","[16.2804, 15.5241, 13.5319]","['Wii Shop Channel Main Theme (HQ).mp3', 'sans..mp3', 'Sneaky Adventure - Background Music (HD).mp3']","[9.6033, 9.7331, 9.8292]"
倒數五秒鐘_0630.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'HUNTER X HUNTER OST 3 ＂KINGDOM OF PREDATORS＂ (TIKTOK MEME SOUNDTRACK).mp3', 'sans..mp3']","[20.7118, 16.2801, 16.1837]","['🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3', 'Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', 'Spongebob Music - Background Music (HD).mp3']","[11.16, 11.2196, 12.2157]"
我不是在這裡嗎_0697.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'sans..mp3', 'HUNTER X HUNTER OST 3 ＂KINGDOM OF PREDATORS＂ (TIKTOK MEME SOUNDTRACK).mp3']","[15.6571, 15.0433, 14.5523]","['🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3', 'Nintendo Wii - Mii Channel Theme.mp3', 'Curb Your Enthusiasm Meme (Frolic) - Background Music (HD).mp3']","[11.0157, 11.1078, 11.1326]"
一起加油吧.jpg,"['【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'Amazing Plan - Distressed - Kevin MacLeod.mp3', ""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3""]","[19.6056, 17.1095, 16.5433]","['sans..mp3', 'Sneaky Adventure - Background Music (HD).mp3', 'Wii Shop Channel Main Theme (HQ).mp3']","[10.7266, 10.8337, 11.5753]"
下班_0150.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'Weezer - Buddy Holly (2024 Remaster).mp3', 'Sanctuary Guardians.mp3']","[13.7311, 11.7623, 11.7439]","['Sneaky Adventure - Background Music (HD).mp3', 'Spongebob Music - Background Music (HD).mp3', 'Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3']","[9.0638, 9.0827, 9.1166]"
幸福到底是什麼呢_0470.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'HUNTER X HUNTER OST 3 ＂KINGDOM OF PREDATORS＂ (TIKTOK MEME SOUNDTRACK).mp3', 'Kirby dream land theme song.mp3']","[18.6556, 14.4837, 13.9034]","['Spongebob Music - Background Music (HD).mp3', 'Wii Shop Channel Main Theme (HQ).mp3', 'Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3']","[10.4091, 10.4438, 10.6232]"
好的_0648.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'Amazing Plan - Distressed - Kevin MacLeod.mp3']","[18.1862, 17.2429, 14.4361]","['Nintendo Wii - Mii Channel Theme.mp3', '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3', 'Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3']","[10.3573, 10.6168, 10.6864]"
妳是指什麼_0233.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'Amazing Plan - Distressed - Kevin MacLeod.mp3']","[16.5845, 16.5164, 13.6641]","['Wii Shop Channel Main Theme (HQ).mp3', 'Nintendo Wii - Mii Channel Theme.mp3', 'Curb Your Enthusiasm Meme (Frolic) - Background Music (HD).mp3']","[9.7813, 10.7198, 10.7466]"
畏畏縮縮哭哭啼啼的我.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'Nintendo Wii - Mii Channel Theme.mp3', 'Nothing Beats a Jet2holiday ｜ Sale ｜ Family ｜ TV advert.mp3']","[17.1611, 16.0426, 14.2119]","['sans..mp3', '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3', 'ILLUMINATI CONFIRMED (The X-Files Theme) - Sound Effect (HD).mp3']","[11.8242, 11.9069, 11.9492]"
只要有小燈在就夠了吧.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'HUNTER X HUNTER OST 3 ＂KINGDOM OF PREDATORS＂ (TIKTOK MEME SOUNDTRACK).mp3']","[15.7359, 13.9158, 13.7753]","['🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3', 'Wii Shop Channel Main Theme (HQ).mp3', 'Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3']","[8.2706, 8.3809, 8.9194]"
好硬派.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'Sanctuary Guardians.mp3']","[20.0334, 16.4774, 15.4567]","['C418  - Sweden - Minecraft Volume Alpha.mp3', 'Wii Shop Channel Main Theme (HQ).mp3', 'sans..mp3']","[10.4157, 11.6605, 11.8835]"
是啊_0221.jpg,"['【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', ""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", 'Amazing Plan - Distressed - Kevin MacLeod.mp3']","[19.115, 16.7322, 14.1788]","['sans..mp3', 'Nintendo Wii - Mii Channel Theme.mp3', 'Sneaky Adventure - Background Music (HD).mp3']","[11.0815, 11.3888, 11.5816]"
妳什麼也沒做錯_0380.jpg,"[""春日影（アニメ「BanG Dream! It's MyGO!!!!!」#7 挿入歌）.mp3"", '【Official Music Video】栞 ⧸ MyGO!!!!!【オリジナル楽曲】.mp3', 'HUNTER X HUNTER OST 3 ＂KINGDOM OF PREDATORS＂ (TIKTOK MEME SOUNDTRACK).mp3']","[21.0621, 18.3532, 16.6747]","['Wonder (Piranha Plants on Parade) ｜ Super Mario Bros. Wonder OST.mp3', '🎵 Happy Boy End Theme - Kevin MacLeod 🎧 No Copyright Music 🎶 YouTube Audio Library.mp3', 'Spongebob Music - Background Music (HD).mp3']","[11.0532, 11.3379, 12.2259]"
